id,category,issued_date,address
85722,eating_establishment,2020-12-13,toronto
85729,eating_establishment,2019-07-29,toronto
85730,eating_establishment,2019-07-30,toronto
85731,eating_establishment,2020-07-30,toronto
85732,eating_establishment,2020-07-30,toronto
85733,eating_establishment,2020-07-31,toronto
85740,eating_establishment,2020-08-01,toronto
85741,eating_establishment,2020-08-01,toronto
85743,eating_establishment,2018-08-02,toronto
85744,eating_establishment,2019-08-02,toronto
85750,eating_establishment,2018-09-24,toronto
85754,eating_establishment,2020-09-01,toronto
85755,eating_establishment,2020-12-17,toronto
85756,eating_establishment,2021-05-26,toronto
85760,eating_establishment,2018-09-19,toronto
85766,eating_establishment,2020-08-11,toronto
85767,eating_establishment,2020-08-11,toronto
85771,eating_establishment,2018-08-13,toronto
85777,eating_establishment,2019-08-15,toronto
85778,eating_establishment,2020-08-15,toronto
85779,eating_establishment,2019-08-16,toronto
85782,eating_establishment,2020-08-19,toronto
85788,eating_establishment,2018-05-10,toronto
85789,eating_establishment,2020-08-21,toronto
85794,eating_establishment,2018-08-22,toronto
85795,eating_establishment,2018-12-05,toronto
85796,eating_establishment,2018-08-23,toronto
85797,eating_establishment,2020-08-23,toronto
85809,eating_establishment,2021-02-18,toronto
85810,eating_establishment,2021-03-09,toronto
85815,eating_establishment,2018-08-28,toronto
85816,eating_establishment,2020-03-16,toronto
85817,eating_establishment,2020-08-28,toronto
85820,eating_establishment,2020-11-06,toronto
85823,eating_establishment,2019-08-30,toronto
85824,eating_establishment,2020-02-28,toronto
85832,eating_establishment,2020-09-02,toronto
85835,eating_establishment,2019-11-20,toronto
85836,eating_establishment,2020-09-03,toronto
85838,eating_establishment,2019-09-04,toronto
85839,eating_establishment,2020-09-04,toronto
85840,eating_establishment,2021-02-18,toronto
85842,eating_establishment,2019-09-05,toronto
85843,eating_establishment,2020-09-05,toronto
85847,eating_establishment,2018-09-10,toronto
85853,eating_establishment,2018-09-12,toronto
85855,eating_establishment,2018-10-26,toronto
85859,eating_establishment,2020-09-15,toronto
85860,eating_establishment,2019-12-23,toronto
85868,eating_establishment,2019-09-18,toronto
85869,eating_establishment,2020-09-18,toronto
85872,eating_establishment,2019-09-19,toronto
85873,eating_establishment,2021-03-30,toronto
85879,eating_establishment,2019-09-23,toronto
85888,eating_establishment,2018-09-28,toronto
85890,eating_establishment,2019-09-25,toronto
85891,eating_establishment,2020-10-01,toronto
85892,eating_establishment,2020-10-20,toronto
85899,eating_establishment,2020-09-29,toronto
85901,eating_establishment,2019-09-30,toronto
85903,eating_establishment,2018-10-01,toronto
85904,eating_establishment,2021-09-30,toronto
85907,eating_establishment,2019-10-02,toronto
85908,eating_establishment,2020-02-06,toronto
85911,eating_establishment,2020-10-03,toronto
85912,eating_establishment,2020-10-03,toronto
85913,eating_establishment,2020-10-23,toronto
85918,eating_establishment,2018-10-05,toronto
85919,eating_establishment,2019-04-17,toronto
85920,eating_establishment,2019-08-19,toronto
85922,eating_establishment,2020-10-07,toronto
85924,eating_establishment,2019-08-07,toronto
85925,eating_establishment,2020-10-08,toronto
85927,eating_establishment,2019-10-09,toronto
85934,eating_establishment,2019-10-10,toronto
85935,eating_establishment,2018-10-12,toronto
85936,eating_establishment,2019-07-22,toronto
85937,eating_establishment,2020-10-12,toronto
85939,eating_establishment,2018-03-27,toronto
85943,eating_establishment,2020-10-15,toronto
85944,eating_establishment,2020-10-15,toronto
85951,eating_establishment,2018-12-19,toronto
85952,eating_establishment,2021-03-08,toronto
85955,eating_establishment,2018-10-18,toronto
85957,eating_establishment,2018-10-19,toronto
85965,eating_establishment,2019-01-23,toronto
85966,eating_establishment,2019-03-25,toronto
85970,eating_establishment,2019-10-23,toronto
85971,eating_establishment,2020-10-23,toronto
85977,eating_establishment,2018-08-16,toronto
85978,eating_establishment,2018-10-24,toronto
85979,eating_establishment,2019-10-24,toronto
85982,eating_establishment,2018-10-25,toronto
85985,eating_establishment,2019-12-11,toronto
85989,eating_establishment,2018-04-13,toronto
85990,eating_establishment,2020-10-28,toronto
85993,eating_establishment,2018-05-31,toronto
85997,eating_establishment,2018-11-28,toronto
85998,eating_establishment,2019-11-13,toronto
85999,eating_establishment,2021-10-07,toronto
86002,eating_establishment,2019-10-31,toronto
86003,eating_establishment,2020-10-31,toronto
86004,eating_establishment,2021-11-11,toronto
86016,eating_establishment,2018-11-03,toronto
86017,eating_establishment,2020-01-02,toronto
86018,eating_establishment,2020-01-02,toronto
86020,eating_establishment,2020-01-03,toronto
86021,eating_establishment,2020-01-03,toronto
86029,eating_establishment,2018-01-03,toronto
86030,eating_establishment,2018-01-04,toronto
86031,eating_establishment,2021-01-05,toronto
86036,eating_establishment,2019-01-05,toronto
86037,eating_establishment,2020-11-06,toronto
86041,eating_establishment,2019-06-14,toronto
86042,eating_establishment,2019-09-12,toronto
86043,eating_establishment,2019-11-07,toronto
86049,eating_establishment,2018-05-23,toronto
86050,eating_establishment,2018-08-03,toronto
86055,eating_establishment,2019-12-17,toronto
86056,eating_establishment,2018-01-09,toronto
86057,eating_establishment,2020-11-11,toronto
86058,eating_establishment,2021-03-23,toronto
86065,eating_establishment,2019-11-13,toronto
86066,eating_establishment,2020-11-13,toronto
86071,eating_establishment,2020-01-13,toronto
86072,eating_establishment,2020-11-14,toronto
86074,eating_establishment,2018-11-15,toronto
86075,eating_establishment,2019-01-14,toronto
86076,eating_establishment,2018-11-15,toronto
86077,eating_establishment,2020-01-14,toronto
86078,eating_establishment,2020-03-04,toronto
86083,eating_establishment,2018-01-15,toronto
86084,eating_establishment,2018-11-16,toronto
86085,eating_establishment,2019-01-15,toronto
86086,eating_establishment,2020-01-15,toronto
86087,eating_establishment,2020-01-15,toronto
86090,eating_establishment,2019-01-16,toronto
86094,eating_establishment,2020-01-17,toronto
86095,eating_establishment,2020-01-17,toronto
86097,eating_establishment,2018-01-18,toronto
86098,eating_establishment,2019-01-18,toronto
86108,eating_establishment,2018-01-18,toronto
86109,eating_establishment,2018-11-20,toronto
86110,eating_establishment,2019-11-20,toronto
86111,eating_establishment,2019-11-20,toronto
86112,eating_establishment,2021-01-15,toronto
86114,eating_establishment,2020-03-13,toronto
86119,eating_establishment,2020-01-21,toronto
86123,eating_establishment,2019-04-18,toronto
86124,eating_establishment,2019-09-04,toronto
86125,eating_establishment,2020-01-22,toronto
86126,eating_establishment,2020-02-21,toronto
86129,eating_establishment,2020-01-23,toronto
86132,eating_establishment,2019-11-25,toronto
86133,eating_establishment,2020-02-03,toronto
86134,eating_establishment,2020-11-25,toronto
86141,eating_establishment,2018-01-30,toronto
86142,eating_establishment,2019-03-13,toronto
86143,eating_establishment,2019-11-26,toronto
86144,eating_establishment,2020-02-28,toronto
86147,eating_establishment,2019-11-27,toronto
86148,eating_establishment,2021-01-26,toronto
86153,eating_establishment,2020-08-13,toronto
86154,eating_establishment,2021-04-24,toronto
86165,eating_establishment,2020-01-30,toronto
86166,eating_establishment,2020-01-30,toronto
86167,eating_establishment,2020-12-01,toronto
86168,eating_establishment,2018-01-31,toronto
86169,eating_establishment,2019-05-27,toronto
86170,eating_establishment,2020-12-02,toronto
86171,eating_establishment,2021-04-14,toronto
86176,eating_establishment,2018-02-01,toronto
86177,eating_establishment,2018-01-30,toronto
86178,eating_establishment,2020-12-03,toronto
86186,eating_establishment,2018-02-02,toronto
86187,eating_establishment,2020-09-04,toronto
86190,eating_establishment,2020-02-03,toronto
86192,eating_establishment,2020-02-04,toronto
86193,eating_establishment,2018-02-05,toronto
86194,eating_establishment,2019-08-23,toronto
86198,eating_establishment,2019-02-06,toronto
86201,eating_establishment,2020-12-09,toronto
86203,eating_establishment,2019-02-08,toronto
86219,eating_establishment,2018-02-05,toronto
86220,eating_establishment,2018-11-02,toronto
86221,eating_establishment,2018-12-11,toronto
86222,eating_establishment,2020-12-11,toronto
86223,eating_establishment,2021-06-15,toronto
86227,eating_establishment,2020-02-10,toronto
86229,eating_establishment,2019-02-11,toronto
86230,eating_establishment,2019-05-06,toronto
86231,eating_establishment,2019-12-13,toronto
86232,eating_establishment,2019-12-13,toronto
86238,eating_establishment,2018-12-14,toronto
86239,eating_establishment,2018-02-13,toronto
86240,eating_establishment,2020-02-13,toronto
86243,eating_establishment,2019-01-28,toronto
86244,eating_establishment,2019-02-14,toronto
86245,eating_establishment,2019-12-16,toronto
86246,eating_establishment,2020-12-16,toronto
86247,eating_establishment,2020-12-16,toronto
86248,eating_establishment,2019-12-17,toronto
86249,eating_establishment,2019-12-17,toronto
86259,eating_establishment,2018-02-16,toronto
86260,eating_establishment,2020-12-18,toronto
86270,eating_establishment,2018-12-20,toronto
86271,eating_establishment,2020-02-18,toronto
86276,eating_establishment,2018-08-27,toronto
86277,eating_establishment,2018-12-21,toronto
86278,eating_establishment,2021-02-19,toronto
86279,eating_establishment,2021-02-19,toronto
86280,eating_establishment,2020-02-20,toronto
86281,eating_establishment,2020-02-20,toronto
86282,eating_establishment,2020-02-20,toronto
86283,eating_establishment,2020-12-22,toronto
86287,eating_establishment,2018-02-21,toronto
86288,eating_establishment,2020-12-23,toronto
86291,eating_establishment,2018-02-22,toronto
86294,eating_establishment,2018-02-23,toronto
86295,eating_establishment,2019-10-29,toronto
86296,eating_establishment,2020-08-11,toronto
86297,eating_establishment,2021-09-30,toronto
86298,eating_establishment,2019-05-24,toronto
86299,eating_establishment,2021-02-24,toronto
86300,eating_establishment,2022-03-08,toronto
86301,eating_establishment,2019-02-25,toronto
86302,eating_establishment,2018-02-26,toronto
86303,eating_establishment,2018-12-28,toronto
86304,eating_establishment,2020-02-26,toronto
86305,eating_establishment,2020-12-28,toronto
86306,eating_establishment,2020-02-27,toronto
86309,eating_establishment,2020-08-11,toronto
86318,eating_establishment,2018-03-01,toronto
86319,eating_establishment,2018-02-27,toronto
86320,eating_establishment,2019-10-23,toronto
86323,eating_establishment,2020-03-03,toronto
86324,eating_establishment,2020-03-03,toronto
86325,eating_establishment,2019-03-04,toronto
86326,eating_establishment,2019-03-04,toronto
86327,eating_establishment,2020-03-04,toronto
86328,eating_establishment,2021-03-04,toronto
86329,eating_establishment,2022-02-06,toronto
86330,eating_establishment,2018-12-10,toronto
86331,eating_establishment,2020-03-05,toronto
86334,eating_establishment,2018-03-07,toronto
86335,eating_establishment,2018-03-07,toronto
86336,eating_establishment,2019-03-07,toronto
86339,eating_establishment,2021-01-05,toronto
86341,eating_establishment,2020-01-21,toronto
86342,eating_establishment,2020-03-09,toronto
86343,eating_establishment,2022-03-16,toronto
86344,eating_establishment,2020-03-10,toronto
86345,eating_establishment,2021-06-12,toronto
86351,eating_establishment,2018-05-16,toronto
86352,eating_establishment,2019-03-11,toronto
86353,eating_establishment,2019-04-09,toronto
86354,eating_establishment,2019-04-09,toronto
86356,eating_establishment,2019-03-12,toronto
86357,eating_establishment,2019-03-12,toronto
86358,eating_establishment,2020-10-30,toronto
86359,eating_establishment,2019-03-13,toronto
86360,eating_establishment,2019-03-13,toronto
86361,eating_establishment,2019-03-13,toronto
86362,eating_establishment,2020-03-13,toronto
86363,eating_establishment,2021-07-23,toronto
86371,eating_establishment,2019-03-15,toronto
86372,eating_establishment,2020-03-15,toronto
86374,eating_establishment,2018-03-16,toronto
86375,eating_establishment,2020-03-16,toronto
86376,eating_establishment,2020-03-16,toronto
86377,eating_establishment,2020-03-16,toronto
86383,eating_establishment,2019-03-18,toronto
86389,eating_establishment,2018-08-29,toronto
86390,eating_establishment,2021-03-19,toronto
86393,eating_establishment,2019-03-21,toronto
86394,eating_establishment,2018-02-06,toronto
86395,eating_establishment,2019-03-22,toronto
86396,eating_establishment,2021-03-22,toronto
86397,eating_establishment,2021-01-18,toronto
86398,eating_establishment,2021-02-24,toronto
86399,eating_establishment,2021-03-23,toronto
86400,eating_establishment,2021-06-22,toronto
86401,eating_establishment,2022-03-03,toronto
86402,eating_establishment,2022-01-08,toronto
86403,eating_establishment,2019-11-19,toronto
86404,eating_establishment,2021-08-18,toronto
86405,eating_establishment,2019-03-28,toronto
86406,eating_establishment,2019-03-28,toronto
86410,eating_establishment,2019-09-11,toronto
86412,eating_establishment,2018-04-30,toronto
86413,eating_establishment,2021-03-30,toronto
86416,eating_establishment,2021-09-27,toronto
86420,eating_establishment,2019-04-01,toronto
86421,eating_establishment,2021-04-01,toronto
86437,eating_establishment,2018-05-28,toronto
86438,eating_establishment,2019-04-02,toronto
86439,eating_establishment,2019-04-02,toronto
86440,eating_establishment,2019-06-01,toronto
86441,eating_establishment,2019-05-17,toronto
86442,eating_establishment,2021-04-02,toronto
86443,eating_establishment,2021-04-28,toronto
86444,eating_establishment,2021-05-17,toronto
86445,eating_establishment,2021-05-14,toronto
86446,eating_establishment,2021-05-15,toronto
86447,eating_establishment,2021-04-03,toronto
86453,eating_establishment,2019-01-11,toronto
86454,eating_establishment,2019-05-06,toronto
86458,eating_establishment,2018-04-05,toronto
86459,eating_establishment,2019-12-06,toronto
86468,eating_establishment,2019-04-08,toronto
86469,eating_establishment,2019-04-08,toronto
86470,eating_establishment,2021-04-08,toronto
86472,eating_establishment,2018-04-09,toronto
86473,eating_establishment,2020-12-12,toronto
86478,eating_establishment,2018-04-13,toronto
86479,eating_establishment,2018-06-14,toronto
86480,eating_establishment,2021-04-14,toronto
86481,eating_establishment,2021-05-25,toronto
86483,eating_establishment,2019-04-15,toronto
86484,eating_establishment,2019-04-15,toronto
86487,eating_establishment,2018-01-30,toronto
86488,eating_establishment,2021-04-16,toronto
86489,eating_establishment,2021-04-16,toronto
86490,eating_establishment,2021-08-18,toronto
86491,eating_establishment,2019-04-17,toronto
86492,eating_establishment,2021-04-17,toronto
86493,eating_establishment,2018-04-18,toronto
86494,eating_establishment,2019-10-29,toronto
86516,eating_establishment,2018-06-27,toronto
86517,eating_establishment,2018-07-12,toronto
86518,eating_establishment,2018-11-22,toronto
86519,eating_establishment,2019-01-10,toronto
86520,eating_establishment,2019-11-25,toronto
86521,eating_establishment,2021-04-19,toronto
86522,eating_establishment,2018-04-20,toronto
86523,eating_establishment,2018-04-20,toronto
86525,eating_establishment,2019-06-06,toronto
86528,eating_establishment,2021-04-23,toronto
86529,eating_establishment,2021-04-23,toronto
86531,eating_establishment,2019-04-26,toronto
86532,eating_establishment,2021-09-02,toronto
86533,eating_establishment,2018-04-27,toronto
86534,eating_establishment,2021-10-07,toronto
86539,eating_establishment,2021-05-18,toronto
86540,eating_establishment,2022-03-31,toronto
86542,eating_establishment,2019-04-30,toronto
86543,eating_establishment,2018-05-01,toronto
86544,eating_establishment,2019-05-01,toronto
86545,eating_establishment,2021-05-01,toronto
86546,eating_establishment,2021-05-01,toronto
86554,eating_establishment,2018-05-23,toronto
86555,eating_establishment,2018-06-23,toronto
86556,eating_establishment,2019-05-24,toronto
86557,eating_establishment,2019-06-19,toronto
86558,eating_establishment,2019-06-18,toronto
86559,eating_establishment,2019-06-21,toronto
86560,eating_establishment,2021-06-24,toronto
86561,eating_establishment,2022-08-02,toronto
86563,eating_establishment,2018-05-02,toronto
86564,eating_establishment,2018-05-02,toronto
86565,eating_establishment,2018-05-02,toronto
86568,eating_establishment,2018-05-01,toronto
86569,eating_establishment,2020-11-20,toronto
86570,eating_establishment,2021-12-23,toronto
86572,eating_establishment,2018-05-07,toronto
86575,eating_establishment,2018-05-08,toronto
86579,eating_establishment,2018-05-09,toronto
86580,eating_establishment,2018-05-08,toronto
86581,eating_establishment,2019-05-10,toronto
86582,eating_establishment,2021-05-15,toronto
86584,eating_establishment,2018-06-22,toronto
86590,eating_establishment,2019-10-10,toronto
86591,eating_establishment,2021-05-13,toronto
86592,eating_establishment,2021-08-26,toronto
86593,eating_establishment,2018-12-14,toronto
86594,eating_establishment,2021-05-14,toronto
86596,eating_establishment,2018-08-23,toronto
86599,eating_establishment,2019-02-21,toronto
86600,eating_establishment,2021-05-19,toronto
86601,eating_establishment,2022-03-23,toronto
86607,eating_establishment,2019-07-26,toronto
86608,eating_establishment,2021-01-27,toronto
86610,eating_establishment,2021-05-21,toronto
86611,eating_establishment,2021-08-23,toronto
86613,eating_establishment,2020-10-14,toronto
86616,eating_establishment,2018-05-24,toronto
86617,eating_establishment,2019-05-24,toronto
86618,eating_establishment,2020-12-02,toronto
86620,eating_establishment,2018-02-16,toronto
86621,eating_establishment,2020-01-16,toronto
86622,eating_establishment,2021-02-18,toronto
86623,eating_establishment,2020-08-28,toronto
86624,eating_establishment,2018-11-16,toronto
86625,eating_establishment,2021-05-27,toronto
86627,eating_establishment,2018-04-11,toronto
86628,eating_establishment,2021-05-29,toronto
86629,eating_establishment,2021-05-29,toronto
86637,eating_establishment,2018-05-30,toronto
86638,eating_establishment,2018-11-09,toronto
86639,eating_establishment,2020-09-12,toronto
86642,eating_establishment,2019-08-19,toronto
86643,eating_establishment,2020-06-01,toronto
86644,eating_establishment,2021-09-10,toronto
86646,eating_establishment,2021-05-27,toronto
86655,eating_establishment,2018-03-01,toronto
86656,eating_establishment,2018-06-13,toronto
86657,eating_establishment,2018-07-11,toronto
86658,eating_establishment,2019-06-10,toronto
86659,eating_establishment,2019-06-24,toronto
86660,eating_establishment,2019-06-25,toronto
86661,eating_establishment,2020-06-30,toronto
86662,eating_establishment,2020-07-18,toronto
86663,eating_establishment,2020-07-22,toronto
86664,eating_establishment,2020-07-24,toronto
86665,eating_establishment,2021-07-21,toronto
86666,eating_establishment,2021-07-09,toronto
86667,eating_establishment,2021-07-26,toronto
86671,eating_establishment,2018-07-24,toronto
86672,eating_establishment,2020-08-19,toronto
86673,eating_establishment,2021-06-04,toronto
86674,eating_establishment,2021-06-04,toronto
86675,eating_establishment,2021-07-24,toronto
86677,eating_establishment,2018-06-06,toronto
86681,eating_establishment,2019-09-09,toronto
86682,eating_establishment,2021-11-20,toronto
86686,eating_establishment,2018-04-24,toronto
86687,eating_establishment,2019-06-11,toronto
86688,eating_establishment,2018-09-19,toronto
86690,eating_establishment,2018-06-13,toronto
86691,eating_establishment,2019-08-02,toronto
86695,eating_establishment,2020-06-15,toronto
86700,eating_establishment,2019-08-19,toronto
86701,eating_establishment,2020-06-16,toronto
86702,eating_establishment,2021-08-05,toronto
86704,eating_establishment,2019-06-17,toronto
86705,eating_establishment,2021-11-06,toronto
86707,eating_establishment,2018-06-18,toronto
86708,eating_establishment,2018-12-12,toronto
86709,eating_establishment,2021-02-23,toronto
86710,eating_establishment,2018-06-19,toronto
86711,eating_establishment,2018-06-19,toronto
86712,eating_establishment,2021-04-01,toronto
86713,eating_establishment,2021-06-24,toronto
86714,eating_establishment,2021-06-24,toronto
86715,eating_establishment,2019-09-24,toronto
86716,eating_establishment,2020-09-22,toronto
86717,eating_establishment,2021-03-06,toronto
86719,eating_establishment,2022-01-22,toronto
86720,eating_establishment,2019-11-21,toronto
86721,eating_establishment,2018-06-26,toronto
86722,eating_establishment,2019-06-28,toronto
86723,eating_establishment,2019-06-28,toronto
86724,eating_establishment,2021-02-10,toronto
86726,eating_establishment,2018-08-31,toronto
86727,eating_establishment,2021-06-30,toronto
86728,eating_establishment,2021-07-01,toronto
86730,eating_establishment,2019-11-18,toronto
86733,eating_establishment,2019-08-09,toronto
86739,eating_establishment,2018-07-31,toronto
86740,eating_establishment,2018-08-23,toronto
86741,eating_establishment,2019-07-29,toronto
86742,eating_establishment,2019-08-01,toronto
86743,eating_establishment,2019-07-31,toronto
86744,eating_establishment,2019-08-08,toronto
86745,eating_establishment,2019-08-16,toronto
86746,eating_establishment,2019-08-27,toronto
86747,eating_establishment,2021-08-19,toronto
86748,eating_establishment,2021-07-31,toronto
86753,eating_establishment,2018-07-04,toronto
86754,eating_establishment,2019-07-05,toronto
86755,eating_establishment,2020-03-01,toronto
86756,eating_establishment,2020-07-18,toronto
86757,eating_establishment,2020-10-10,toronto
86758,eating_establishment,2019-07-09,toronto
86759,eating_establishment,2019-08-17,toronto
86760,eating_establishment,2021-07-10,toronto
86761,eating_establishment,2018-07-10,toronto
86765,eating_establishment,2018-07-10,toronto
86766,eating_establishment,2018-07-10,toronto
86767,eating_establishment,2020-01-21,toronto
86768,eating_establishment,2021-07-14,toronto
86769,eating_establishment,2021-09-03,toronto
86770,eating_establishment,2021-09-14,toronto
86772,eating_establishment,2021-07-15,toronto
86773,eating_establishment,2022-02-12,toronto
86777,eating_establishment,2018-07-18,toronto
86778,eating_establishment,2019-07-19,toronto
86779,eating_establishment,2018-07-20,toronto
86780,eating_establishment,2021-07-21,toronto
86781,eating_establishment,2018-11-29,toronto
86782,eating_establishment,2021-04-23,toronto
86787,eating_establishment,2021-07-23,toronto
86790,eating_establishment,2018-07-23,toronto
86792,eating_establishment,2021-11-23,toronto
86794,eating_establishment,2018-07-05,toronto
86795,eating_establishment,2018-07-26,toronto
86796,eating_establishment,2021-12-08,toronto
86798,eating_establishment,2021-10-22,toronto
86804,eating_establishment,2020-07-29,toronto
86805,eating_establishment,2021-09-14,toronto
86806,eating_establishment,2022-01-26,toronto
86808,eating_establishment,2022-09-30,toronto
86815,eating_establishment,2018-10-19,toronto
86824,eating_establishment,2019-08-15,toronto
86825,eating_establishment,2019-08-28,toronto
86826,eating_establishment,2019-08-29,toronto
86827,eating_establishment,2019-09-13,toronto
86828,eating_establishment,2019-09-18,toronto
86829,eating_establishment,2020-08-08,toronto
86830,eating_establishment,2020-09-01,toronto
86831,eating_establishment,2020-09-19,toronto
86832,eating_establishment,2020-11-04,toronto
86833,eating_establishment,2021-09-02,toronto
86834,eating_establishment,2021-09-13,toronto
86835,eating_establishment,2021-09-23,toronto
86836,eating_establishment,2020-07-03,toronto
86837,eating_establishment,2022-08-22,toronto
86838,eating_establishment,2018-07-31,toronto
86839,eating_establishment,2021-08-06,toronto
86840,eating_establishment,2022-03-05,toronto
86841,eating_establishment,2018-07-24,toronto
86842,eating_establishment,2020-08-06,toronto
86843,eating_establishment,2021-08-07,toronto
86845,eating_establishment,2018-12-05,toronto
86846,eating_establishment,2019-08-09,toronto
86848,eating_establishment,2020-12-10,toronto
86849,eating_establishment,2022-07-15,toronto
86850,eating_establishment,2020-11-12,toronto
86851,eating_establishment,2021-10-13,toronto
86852,eating_establishment,2022-03-12,toronto
86853,eating_establishment,2022-07-04,toronto
86854,eating_establishment,2019-08-13,toronto
86855,eating_establishment,2021-08-14,toronto
86858,eating_establishment,2019-05-15,toronto
86859,eating_establishment,2021-08-17,toronto
86860,eating_establishment,2021-11-25,toronto
86862,eating_establishment,2021-02-25,toronto
86863,eating_establishment,2021-08-18,toronto
86865,eating_establishment,2020-11-27,toronto
86866,eating_establishment,2022-08-12,toronto
86868,eating_establishment,2021-09-23,toronto
86869,eating_establishment,2022-03-22,toronto
86870,eating_establishment,2018-08-21,toronto
86875,eating_establishment,2018-08-24,toronto
86876,eating_establishment,2019-11-19,toronto
86877,eating_establishment,2021-09-28,toronto
86878,eating_establishment,2022-02-01,toronto
86881,eating_establishment,2019-05-10,toronto
86882,eating_establishment,2021-08-26,toronto
86884,eating_establishment,2019-10-01,toronto
86885,eating_establishment,2020-01-02,toronto
86886,eating_establishment,2021-05-26,toronto
86887,eating_establishment,2019-01-29,toronto
86890,eating_establishment,2020-03-10,toronto
86891,eating_establishment,2020-08-31,toronto
86892,eating_establishment,2018-10-16,toronto
86893,eating_establishment,2020-10-22,toronto
86900,eating_establishment,2018-09-27,toronto
86901,eating_establishment,2018-10-10,toronto
86902,eating_establishment,2018-10-11,toronto
86903,eating_establishment,2018-10-17,toronto
86904,eating_establishment,2019-10-01,toronto
86905,eating_establishment,2019-10-03,toronto
86906,eating_establishment,2019-10-04,toronto
86907,eating_establishment,2019-10-15,toronto
86908,eating_establishment,2020-09-02,toronto
86909,eating_establishment,2020-10-21,toronto
86910,eating_establishment,2021-10-13,toronto
86911,eating_establishment,2021-10-25,toronto
86912,eating_establishment,2021-10-29,toronto
86915,eating_establishment,2019-09-03,toronto
86916,eating_establishment,2019-09-20,toronto
86917,eating_establishment,2020-02-26,toronto
86918,eating_establishment,2022-06-08,toronto
86919,eating_establishment,2018-02-22,toronto
86920,eating_establishment,2019-11-12,toronto
86921,eating_establishment,2020-09-06,toronto
86922,eating_establishment,2021-07-24,toronto
86925,eating_establishment,2019-01-29,toronto
86926,eating_establishment,2022-11-17,toronto
86929,eating_establishment,2019-12-27,toronto
86930,eating_establishment,2021-09-10,toronto
86932,eating_establishment,2018-11-27,toronto
86933,eating_establishment,2018-07-17,toronto
86934,eating_establishment,2020-09-12,toronto
86936,eating_establishment,2018-09-13,toronto
86940,eating_establishment,2020-09-15,toronto
86941,eating_establishment,2021-09-16,toronto
86942,eating_establishment,2019-01-18,toronto
86943,eating_establishment,2020-12-16,toronto
86944,eating_establishment,2022-04-29,toronto
86945,eating_establishment,2019-09-19,toronto
86946,eating_establishment,2019-03-07,toronto
86947,eating_establishment,2021-05-18,toronto
86948,eating_establishment,2022-02-05,toronto
86950,eating_establishment,2020-09-22,toronto
86952,eating_establishment,2021-02-25,toronto
86955,eating_establishment,2018-09-26,toronto
86956,eating_establishment,2019-09-27,toronto
86957,eating_establishment,2019-01-16,toronto
86958,eating_establishment,2018-04-13,toronto
86959,eating_establishment,2020-04-01,toronto
86962,eating_establishment,2020-09-30,toronto
86974,eating_establishment,2018-10-29,toronto
86975,eating_establishment,2018-11-07,toronto
86976,eating_establishment,2020-10-30,toronto
86977,eating_establishment,2020-11-06,toronto
86978,eating_establishment,2020-11-06,toronto
86979,eating_establishment,2020-11-19,toronto
86980,eating_establishment,2020-11-25,toronto
86981,eating_establishment,2020-11-25,toronto
86982,eating_establishment,2020-12-19,toronto
86983,eating_establishment,2021-10-29,toronto
86984,eating_establishment,2021-11-22,toronto
86990,eating_establishment,2019-01-21,toronto
86993,eating_establishment,2019-12-31,toronto
86994,eating_establishment,2021-03-04,toronto
87000,eating_establishment,2020-10-17,toronto
87002,eating_establishment,2020-10-13,toronto
87003,eating_establishment,2021-12-09,toronto
87004,eating_establishment,2018-10-15,toronto
87005,eating_establishment,2018-10-25,toronto
87007,eating_establishment,2021-02-17,toronto
87008,eating_establishment,2019-11-04,toronto
87009,eating_establishment,2021-10-19,toronto
87010,eating_establishment,2020-08-20,toronto
87011,eating_establishment,2022-01-15,toronto
87012,eating_establishment,2020-10-20,toronto
87013,eating_establishment,2021-10-21,toronto
87016,eating_establishment,2018-03-23,toronto
87017,eating_establishment,2018-05-01,toronto
87018,eating_establishment,2021-03-04,toronto
87019,eating_establishment,2022-03-29,toronto
87020,eating_establishment,2019-07-29,toronto
87021,eating_establishment,2021-09-08,toronto
87022,eating_establishment,2018-10-23,toronto
87023,eating_establishment,2020-02-28,toronto
87024,eating_establishment,2020-01-10,toronto
87025,eating_establishment,2018-10-05,toronto
87026,eating_establishment,2019-03-18,toronto
87032,eating_establishment,2022-04-05,toronto
87033,eating_establishment,2018-10-30,toronto
87037,eating_establishment,2018-08-29,toronto
87038,eating_establishment,2018-11-01,toronto
87039,eating_establishment,2019-11-01,toronto
87040,eating_establishment,2020-03-03,toronto
87041,eating_establishment,2021-11-03,toronto
87050,eating_establishment,2018-12-04,toronto
87051,eating_establishment,2018-12-27,toronto
87052,eating_establishment,2019-11-08,toronto
87053,eating_establishment,2019-11-12,toronto
87054,eating_establishment,2019-12-03,toronto
87055,eating_establishment,2019-12-12,toronto
87056,eating_establishment,2020-11-23,toronto
87057,eating_establishment,2020-11-12,toronto
87058,eating_establishment,2020-12-02,toronto
87059,eating_establishment,2020-12-08,toronto
87060,eating_establishment,2020-12-17,toronto
87061,eating_establishment,2021-12-17,toronto
87062,eating_establishment,2021-12-20,toronto
87063,eating_establishment,2020-09-04,toronto
87066,eating_establishment,2018-11-05,toronto
87068,eating_establishment,2020-11-07,toronto
87073,eating_establishment,2018-09-05,toronto
87074,eating_establishment,2021-04-24,toronto
87075,eating_establishment,2019-04-25,toronto
